Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2016-03-03 00:00:00,2017-03-03 00:00:00,2016-03-04 00:00:00,2017-03-02 00:00:00,12.32,206.34,-194.02,1.635978,2.643054,21.43,1.979438,-9.11
2012-02-08 00:00:00,2013-02-07 00:00:00,2012-02-09 00:00:00,2013-02-06 00:00:00,5.96,-23.81,29.77,0.756511,-0.72061,14.15,1.106357,-8.19
2002-03-23 00:00:00,2003-03-23 00:00:00,2002-03-26 00:00:00,2003-03-21 00:00:00,-45.49,-69.87,24.38,-0.457407,-0.755805,-20.19,-0.701085,-25.3
2012-10-30 00:00:00,2013-10-30 00:00:00,2012-11-01 00:00:00,2013-10-29 00:00:00,6.58,24.13,-17.55,1.562602,1.106384,26.76,2.100102,-20.18
2019-06-14 00:00:00,2020-06-13 00:00:00,2019-06-17 00:00:00,2020-06-12 00:00:00,-52.56,147.05,-199.61,-2.120231,1.914934,7.28,0.381482,-59.84
2021-01-10 00:00:00,2022-01-10 00:00:00,2021-01-12 00:00:00,2022-01-07 00:00:00,12.81,102.23,-89.42,0.978872,1.801146,24.69,1.775929,-11.88
2017-03-28 00:00:00,2018-03-28 00:00:00,2017-03-29 00:00:00,2018-03-27 00:00:00,8.34,110.78,-102.44,0.740565,1.978685,12.75,1.119765,-4.41
2015-01-22 00:00:00,2016-01-22 00:00:00,2015-01-23 00:00:00,2016-01-21 00:00:00,4.11,36.46,-32.35,0.403593,1.05596,-7.04,-0.385411,11.15
2019-07-14 00:00:00,2020-07-13 00:00:00,2019-07-16 00:00:00,2020-07-10 00:00:00,-52.56,151.58,-204.14,-2.124544,1.955424,8.06,0.403965,-60.62
2020-02-01 00:00:00,2021-01-31 00:00:00,2020-02-04 00:00:00,2021-01-29 00:00:00,-50.6,110.6,-161.2,-1.99501,1.578783,14.56,0.577461,-65.16
2022-04-29 00:00:00,2023-04-29 00:00:00,2022-05-02 00:00:00,2023-04-28 00:00:00,36.47,42.19,-5.72,1.6078,0.898259,2.05,0.203388,34.42
2019-08-06 00:00:00,2020-08-05 00:00:00,2019-08-07 00:00:00,2020-08-04 00:00:00,-54.28,192.65,-246.93,-2.239933,2.231837,16.9,0.646438,-71.18
2007-12-17 00:00:00,2008-12-16 00:00:00,2007-12-18 00:00:00,2008-12-15 00:00:00,36.74,-75.62,112.36,0.898418,-1.284344,-38.57,-0.989367,75.31
2008-08-07 00:00:00,2009-08-07 00:00:00,2008-08-08 00:00:00,2009-08-06 00:00:00,-11.22,19.27,-30.49,0.010976,0.621581,-20.7,-0.285788,9.48
2009-11-04 00:00:00,2010-11-04 00:00:00,2009-11-05 00:00:00,2010-11-03 00:00:00,6.02,0.9,5.12,0.44064,0.250346,14.48,0.847399,-8.46
2010-08-04 00:00:00,2011-08-04 00:00:00,2010-08-05 00:00:00,2011-08-03 00:00:00,-1.25,56.89,-58.14,-0.160529,1.169098,14.05,1.037531,-15.3
2007-11-24 00:00:00,2008-11-23 00:00:00,2007-11-27 00:00:00,2008-11-21 00:00:00,62.09,-79.28,141.37,1.324965,-1.556319,-43.04,-1.26438,105.13
2007-06-01 00:00:00,2008-05-31 00:00:00,2007-06-04 00:00:00,2008-05-30 00:00:00,27.09,5.65,21.44,0.906906,0.391554,-7.15,-0.28987,34.24
2005-04-14 00:00:00,2006-04-14 00:00:00,2005-04-15 00:00:00,2006-04-13 00:00:00,-13.07,177.28,-190.35,-1.063414,3.118469,14.75,1.442418,-27.82
2001-08-30 00:00:00,2002-08-30 00:00:00,2001-08-31 00:00:00,2002-08-29 00:00:00,35.84,-75.52,111.36,0.786037,-1.097831,-18.18,-0.717661,54.02
2011-03-18 00:00:00,2012-03-17 00:00:00,2011-03-21 00:00:00,2012-03-16 00:00:00,-19.22,-17.79,-1.43,-1.535767,-0.159161,10.41,0.553721,-29.63
2004-09-25 00:00:00,2005-09-25 00:00:00,2004-09-28 00:00:00,2005-09-23 00:00:00,-12.92,133.64,-146.56,-1.096815,2.308302,11.32,1.107561,-24.24
2012-03-03 00:00:00,2013-03-03 00:00:00,2012-03-06 00:00:00,2013-03-01 00:00:00,3.07,-12.56,15.63,0.398117,-0.282915,15.39,1.18215,-12.32
2018-02-05 00:00:00,2019-02-05 00:00:00,2018-02-06 00:00:00,2019-02-04 00:00:00,31.64,-33.68,65.32,1.265535,-0.532066,2.97,0.259092,28.67
2015-06-03 00:00:00,2016-06-02 00:00:00,2015-06-04 00:00:00,2016-06-01 00:00:00,-1.32,114.94,-116.26,-0.084638,2.188487,2.2,0.214807,-3.52
2018-09-03 00:00:00,2019-09-03 00:00:00,2018-09-05 00:00:00,2019-08-30 00:00:00,25.93,-39.58,65.51,1.127232,-0.682488,3.18,0.273958,22.75
2018-09-01 00:00:00,2019-09-01 00:00:00,2018-09-05 00:00:00,2019-08-30 00:00:00,32.97,-39.58,72.55,1.399432,-0.682488,3.18,0.273958,29.79
2014-04-28 00:00:00,2015-04-28 00:00:00,2014-04-29 00:00:00,2015-04-27 00:00:00,-0.92,20.83,-21.75,-0.078931,0.850538,14.46,1.244062,-15.38
2016-12-09 00:00:00,2017-12-09 00:00:00,2016-12-12 00:00:00,2017-12-08 00:00:00,22.34,114.57,-92.23,2.199436,2.036787,19.73,2.691412,2.61
2018-12-14 00:00:00,2019-12-14 00:00:00,2018-12-17 00:00:00,2019-12-13 00:00:00,14.02,56.61,-42.59,1.005128,1.29336,26.73,1.758023,-12.71
2002-10-14 00:00:00,2003-10-14 00:00:00,2002-10-15 00:00:00,2003-10-13 00:00:00,-40.2,79.02,-119.22,-0.828806,1.120309,20.21,1.075932,-60.41
2017-01-13 00:00:00,2018-01-13 00:00:00,2017-01-17 00:00:00,2018-01-12 00:00:00,17.4,121.39,-103.99,1.949416,2.185603,25.23,3.36871,-7.83
2011-01-28 00:00:00,2012-01-28 00:00:00,2011-01-31 00:00:00,2012-01-27 00:00:00,-15.63,-37.67,22.04,-1.184674,-0.646605,4.59,0.311469,-20.22
2024-01-23 00:00:00,2025-01-22 00:00:00,2024-01-24 00:00:00,2025-01-21 00:00:00,37.39,129.57,-92.18,1.73512,1.850904,25.83,1.88357,11.56
2010-11-02 00:00:00,2011-11-02 00:00:00,2010-11-03 00:00:00,2011-11-01 00:00:00,-14.25,13.57,-27.82,-1.143787,0.503459,3.73,0.278834,-17.98
2007-07-22 00:00:00,2008-07-21 00:00:00,2007-07-24 00:00:00,2008-07-18 00:00:00,44.08,-60.9,104.98,1.284355,-1.067882,-15.06,-0.722618,59.14
2001-12-22 00:00:00,2002-12-22 00:00:00,2001-12-26 00:00:00,2002-12-20 00:00:00,-72.74,-81.09,8.35,-1.362579,-1.25196,-20.76,-0.755121,-51.98
2002-08-08 00:00:00,2003-08-08 00:00:00,2002-08-09 00:00:00,2003-08-07 00:00:00,-53.12,109.78,-162.9,-1.111478,1.286978,9.19,0.496337,-62.31
2020-10-04 00:00:00,2021-10-04 00:00:00,2020-10-06 00:00:00,2021-10-01 00:00:00,12.33,51.16,-38.83,1.15636,1.255036,31.48,2.116948,-19.15
2013-12-03 00:00:00,2014-12-03 00:00:00,2013-12-04 00:00:00,2014-12-02 00:00:00,-3.38,31.45,-34.83,-0.682421,1.231499,17.46,1.563627,-20.84
2000-08-21 00:00:00,2001-08-21 00:00:00,2000-08-22 00:00:00,2001-08-20 00:00:00,35.15,17.48,17.67,0.784387,0.656884,-20.7,-0.931067,55.85
2016-10-04 00:00:00,2017-10-04 00:00:00,2016-10-05 00:00:00,2017-10-03 00:00:00,26.89,164.13,-137.24,2.327428,2.127278,19.64,2.458622,7.25
2013-12-06 00:00:00,2014-12-06 00:00:00,2013-12-09 00:00:00,2014-12-05 00:00:00,-3.38,41.01,-44.39,-0.682421,1.518132,16.89,1.525795,-20.27
2024-05-26 00:00:00,2025-05-26 00:00:00,2024-05-29 00:00:00,2025-05-23 00:00:00,-3.16,14.38,-17.54,-0.102236,0.527084,11.48,0.642486,-14.64
2011-12-01 00:00:00,2012-11-30 00:00:00,2011-12-02 00:00:00,2012-11-29 00:00:00,5.14,-22.92,28.06,0.605272,-0.632525,16.26,1.202394,-11.12
2019-10-13 00:00:00,2020-10-12 00:00:00,2019-10-15 00:00:00,2020-10-09 00:00:00,-51.91,180.93,-232.84,-2.069507,2.132175,18.29,0.681829,-70.2
2001-04-14 00:00:00,2002-04-14 00:00:00,2001-04-17 00:00:00,2002-04-12 00:00:00,0.57,2.03,-1.46,0.264455,0.388025,-5.36,-0.198424,5.93
2010-09-13 00:00:00,2011-09-13 00:00:00,2010-09-14 00:00:00,2011-09-12 00:00:00,-16.34,34.82,-51.16,-1.42878,0.82458,5.65,0.387415,-21.99
2001-10-19 00:00:00,2002-10-19 00:00:00,2001-10-22 00:00:00,2002-10-18 00:00:00,-32.11,-79.3,47.19,-0.292436,-1.352646,-17.86,-0.635473,-14.25
2006-09-07 00:00:00,2007-09-07 00:00:00,2006-09-08 00:00:00,2007-09-06 00:00:00,18.7,89.78,-71.08,1.490043,1.757345,15.79,1.249511,2.91
2003-12-04 00:00:00,2004-12-03 00:00:00,2003-12-05 00:00:00,2004-12-02 00:00:00,31.59,-2.74,34.33,1.484178,0.278435,13.82,1.213417,17.77
2011-11-24 00:00:00,2012-11-23 00:00:00,2011-11-28 00:00:00,2012-11-21 00:00:00,7.72,-19.78,27.5,0.923706,-0.504543,18.98,1.334551,-11.26
2019-06-16 00:00:00,2020-06-15 00:00:00,2019-06-18 00:00:00,2020-06-12 00:00:00,-52.04,134.36,-186.4,-2.086652,1.828283,6.16,0.349784,-58.2
2014-09-02 00:00:00,2015-09-02 00:00:00,2014-09-03 00:00:00,2015-09-01 00:00:00,-2.24,11.42,-13.66,-0.138531,0.499793,-2.47,-0.101517,0.23
2006-01-18 00:00:00,2007-01-18 00:00:00,2006-01-19 00:00:00,2007-01-17 00:00:00,-13.18,53.32,-66.5,-0.642909,1.13541,13.53,1.344672,-26.71
2014-05-04 00:00:00,2015-05-04 00:00:00,2014-05-06 00:00:00,2015-05-01 00:00:00,1.49,26.8,-25.31,0.221985,1.037131,15.03,1.283434,-13.54
2009-04-17 00:00:00,2010-04-17 00:00:00,2009-04-20 00:00:00,2010-04-16 00:00:00,-6.41,54.39,-60.8,-0.258561,1.164037,45.94,2.286724,-52.35
2017-08-22 00:00:00,2018-08-22 00:00:00,2017-08-23 00:00:00,2018-08-21 00:00:00,4.22,53.08,-48.86,0.409355,1.397332,19.27,1.488617,-15.05
2020-06-21 00:00:00,2021-06-21 00:00:00,2020-06-23 00:00:00,2021-06-18 00:00:00,-1.42,97.47,-98.89,-0.043339,1.812185,34.95,2.024653,-36.37
2024-06-15 00:00:00,2025-06-15 00:00:00,2024-06-18 00:00:00,2025-06-13 00:00:00,-2.42,4.75,-7.17,-0.059427,0.373708,10.23,0.584338,-12.65
2007-04-21 00:00:00,2008-04-20 00:00:00,2007-04-24 00:00:00,2008-04-18 00:00:00,21.08,-12.35,33.43,0.820899,0.060403,-4.69,-0.159705,25.77
2001-06-17 00:00:00,2002-06-17 00:00:00,2001-06-19 00:00:00,2002-06-14 00:00:00,-11.28,-34.69,23.41,0.026961,-0.200404,-15.9,-0.811253,4.62
2010-05-05 00:00:00,2011-05-05 00:00:00,2010-05-06 00:00:00,2011-05-04 00:00:00,-9.43,31.34,-40.77,-0.67726,0.783785,21.75,1.256736,-31.18
2015-01-14 00:00:00,2016-01-14 00:00:00,2015-01-15 00:00:00,2016-01-13 00:00:00,-0.6,51.76,-52.36,-0.000934,1.370644,-3.16,-0.128116,2.56
2006-06-23 00:00:00,2007-06-23 00:00:00,2006-06-26 00:00:00,2007-06-22 00:00:00,-4.38,116.8,-121.18,-0.145767,1.888553,22.66,2.066681,-27.04
2010-03-20 00:00:00,2011-03-20 00:00:00,2010-03-23 00:00:00,2011-03-18 00:00:00,-4.59,-1.51,-3.08,-0.327055,0.222397,10.98,0.681836,-15.57
2002-12-23 00:00:00,2003-12-23 00:00:00,2002-12-24 00:00:00,2003-12-22 00:00:00,-32.15,66.8,-98.95,-0.548773,1.072562,24.73,1.415383,-56.88
2001-01-02 00:00:00,2002-01-02 00:00:00,2001-01-03 00:00:00,2001-12-31 00:00:00,66.39,241.98,-175.59,1.163391,1.8781,-14.25,-0.622954,80.64
2006-11-26 00:00:00,2007-11-26 00:00:00,2006-11-28 00:00:00,2007-11-23 00:00:00,9.51,26.02,-16.51,0.724374,0.746187,5.62,0.449898,3.89
2006-07-25 00:00:00,2007-07-25 00:00:00,2006-07-26 00:00:00,2007-07-24 00:00:00,8.23,119.01,-110.78,0.609296,2.020561,21.49,1.998793,-13.26
2002-04-03 00:00:00,2003-04-03 00:00:00,2002-04-04 00:00:00,2003-04-02 00:00:00,-29.44,-68.08,38.64,-0.089594,-0.686957,-20.46,-0.694361,-8.98
2015-01-06 00:00:00,2016-01-06 00:00:00,2015-01-07 00:00:00,2016-01-05 00:00:00,-2.4,74.69,-77.09,-0.159469,1.799179,1.58,0.179749,-3.98
2013-12-04 00:00:00,2014-12-04 00:00:00,2013-12-05 00:00:00,2014-12-03 00:00:00,-1.5,37.06,-38.56,-0.331341,1.398412,18.44,1.642201,-19.94
2002-08-19 00:00:00,2003-08-19 00:00:00,2002-08-20 00:00:00,2003-08-18 00:00:00,-59.75,37.55,-97.3,-0.965516,0.791172,8.28,0.465255,-68.03
2009-02-04 00:00:00,2010-02-04 00:00:00,2009-02-05 00:00:00,2010-02-03 00:00:00,13.65,80.34,-66.69,0.644217,1.348206,32.88,1.277778,-19.23
2018-07-14 00:00:00,2019-07-14 00:00:00,2018-07-17 00:00:00,2019-07-12 00:00:00,47.62,-33.69,81.31,1.821137,-0.544984,9.32,0.664669,38.3
2005-10-14 00:00:00,2006-10-14 00:00:00,2005-10-17 00:00:00,2006-10-13 00:00:00,-17.14,108.84,-125.98,-0.866894,1.807298,16.8,1.532027,-33.94
2015-02-22 00:00:00,2016-02-22 00:00:00,2015-02-24 00:00:00,2016-02-19 00:00:00,1.26,38.17,-36.91,0.165091,1.065886,-7.48,-0.391801,8.74
2009-01-16 00:00:00,2010-01-16 00:00:00,2009-01-20 00:00:00,2010-01-15 00:00:00,10.98,137.31,-126.33,0.538172,1.827069,44.31,1.578361,-33.33
2002-08-12 00:00:00,2003-08-12 00:00:00,2002-08-13 00:00:00,2003-08-11 00:00:00,-65.37,81.36,-146.73,-1.17893,1.110111,12.78,0.637951,-78.15
2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-30 00:00:00,2022-11-28 00:00:00,5.94,-51.52,57.46,0.348173,-0.831591,-11.78,-0.405297,17.72
2018-08-17 00:00:00,2019-08-17 00:00:00,2018-08-20 00:00:00,2019-08-16 00:00:00,51.96,-35.38,87.34,1.938519,-0.566978,3.11,0.271387,48.85
2017-12-06 00:00:00,2018-12-06 00:00:00,2017-12-07 00:00:00,2018-12-04 00:00:00,16.06,-17.94,34.0,0.782142,-0.168099,4.21,0.347868,11.85
2006-04-04 00:00:00,2007-04-04 00:00:00,2006-04-05 00:00:00,2007-04-03 00:00:00,5.75,-6.25,12.0,0.386828,0.10989,11.71,1.08086,-5.96
2022-05-21 00:00:00,2023-05-21 00:00:00,2022-05-24 00:00:00,2023-05-19 00:00:00,17.79,93.72,-75.93,1.180437,1.479681,8.08,0.477004,9.71
2010-06-20 00:00:00,2011-06-20 00:00:00,2010-06-22 00:00:00,2011-06-17 00:00:00,-10.08,36.76,-46.84,-0.831422,0.873998,18.28,1.255222,-28.36
2006-07-28 00:00:00,2007-07-28 00:00:00,2006-07-31 00:00:00,2007-07-27 00:00:00,9.8,99.86,-90.06,0.709203,1.851138,15.59,1.440686,-5.79
2013-04-06 00:00:00,2014-04-06 00:00:00,2013-04-09 00:00:00,2014-04-04 00:00:00,2.98,46.61,-43.63,1.226569,1.808689,21.31,1.757722,-18.33
2007-01-27 00:00:00,2008-01-27 00:00:00,2007-01-30 00:00:00,2008-01-25 00:00:00,11.09,21.67,-10.58,0.665609,0.644973,-5.11,-0.229065,16.2
2021-11-14 00:00:00,2022-11-14 00:00:00,2021-11-16 00:00:00,2022-11-11 00:00:00,10.71,-45.9,56.61,0.521925,-0.643705,-13.8,-0.501088,24.51
2001-03-12 00:00:00,2002-03-12 00:00:00,2001-03-13 00:00:00,2002-03-11 00:00:00,-35.65,113.37,-149.02,-0.500274,1.398401,-1.07,0.053019,-34.58
2021-12-02 00:00:00,2022-12-02 00:00:00,2021-12-03 00:00:00,2022-12-01 00:00:00,14.91,-44.12,59.03,0.637646,-0.601135,-8.79,-0.263376,23.7
2015-09-05 00:00:00,2016-09-04 00:00:00,2015-09-09 00:00:00,2016-09-02 00:00:00,-0.25,184.64,-184.89,-0.009356,3.172216,14.54,1.017448,-14.79
2001-04-11 00:00:00,2002-04-11 00:00:00,2001-04-12 00:00:00,2002-04-10 00:00:00,-1.49,9.64,-11.13,0.249922,0.489306,-3.34,-0.08686,1.85
2002-11-04 00:00:00,2003-11-04 00:00:00,2002-11-05 00:00:00,2003-11-03 00:00:00,-70.1,19.91,-90.01,-1.875538,0.612662,17.3,0.973589,-87.4
2015-06-28 00:00:00,2016-06-27 00:00:00,2015-06-30 00:00:00,2016-06-24 00:00:00,-3.01,130.66,-133.67,-0.252214,2.368515,0.87,0.136516,-3.88
2006-02-17 00:00:00,2007-02-17 00:00:00,2006-02-21 00:00:00,2007-02-16 00:00:00,-1.08,40.85,-41.93,0.046682,0.947829,15.51,1.566721,-16.59
2021-08-26 00:00:00,2022-08-26 00:00:00,2021-08-27 00:00:00,2022-08-25 00:00:00,18.01,-20.81,38.82,0.7448,-0.09346,-5.5,-0.169697,23.51
2008-07-27 00:00:00,2009-07-27 00:00:00,2008-07-29 00:00:00,2009-07-24 00:00:00,1.1,11.24,-10.14,0.274522,0.536303,-20.25,-0.271218,21.35
2007-04-23 00:00:00,2008-04-22 00:00:00,2007-04-24 00:00:00,2008-04-21 00:00:00,14.55,-8.43,22.98,0.621717,0.138099,-4.64,-0.15671,19.19
2010-12-09 00:00:00,2011-12-09 00:00:00,2010-12-10 00:00:00,2011-12-08 00:00:00,-22.48,-1.74,-20.74,-0.94755,0.250909,1.55,0.181622,-24.03
2016-06-22 00:00:00,2017-06-22 00:00:00,2016-06-23 00:00:00,2017-06-21 00:00:00,11.53,230.74,-219.21,1.335207,2.642623,17.59,1.775512,-6.06
2023-03-29 00:00:00,2024-03-28 00:00:00,2023-03-30 00:00:00,2024-03-27 00:00:00,10.02,229.69,-219.67,0.595501,2.776357,31.47,2.46289,-21.45
2011-12-27 00:00:00,2012-12-26 00:00:00,2011-12-28 00:00:00,2012-12-24 00:00:00,-3.38,-10.07,6.69,-0.465345,-0.177768,16.56,1.292851,-19.94
2010-05-31 00:00:00,2011-05-31 00:00:00,2010-06-02 00:00:00,2011-05-27 00:00:00,-20.38,53.3,-73.68,-1.451247,1.094676,23.41,1.503128,-43.79
2023-09-27 00:00:00,2024-09-26 00:00:00,2023-09-28 00:00:00,2024-09-25 00:00:00,36.65,186.73,-150.08,1.69694,2.308361,34.82,2.484036,1.83
2006-07-28 00:00:00,2007-07-28 00:00:00,2006-07-31 00:00:00,2007-07-27 00:00:00,11.54,99.86,-88.32,0.816509,1.851138,15.59,1.440686,-4.05
2002-11-18 00:00:00,2003-11-18 00:00:00,2002-11-19 00:00:00,2003-11-17 00:00:00,-55.37,40.86,-96.23,-1.306874,0.82145,18.04,1.026949,-73.41
2000-07-21 00:00:00,2001-07-21 00:00:00,2000-07-24 00:00:00,2001-07-20 00:00:00,-54.61,17.47,-72.08,-0.814048,0.659524,-16.45,-0.699267,-38.16
2023-10-24 00:00:00,2024-10-23 00:00:00,2023-10-25 00:00:00,2024-10-22 00:00:00,41.05,243.79,-202.74,1.867221,2.673451,41.59,2.957401,-0.54
2008-02-21 00:00:00,2009-02-20 00:00:00,2008-02-22 00:00:00,2009-02-19 00:00:00,-18.58,-66.76,48.18,-0.177401,-0.908396,-40.97,-1.025851,22.39
2001-02-21 00:00:00,2002-02-21 00:00:00,2001-02-22 00:00:00,2002-02-20 00:00:00,16.43,93.06,-76.63,0.553812,1.245314,-10.97,-0.442069,27.4
2001-08-06 00:00:00,2002-08-06 00:00:00,2001-08-07 00:00:00,2002-08-05 00:00:00,15.55,-80.56,96.11,0.537999,-1.435648,-29.69,-1.415373,45.24
2003-08-16 00:00:00,2004-08-15 00:00:00,2003-08-19 00:00:00,2004-08-13 00:00:00,-7.0,-41.34,34.34,-0.078658,-0.585686,7.96,0.726772,-14.96
2002-04-01 00:00:00,2003-04-01 00:00:00,2002-04-02 00:00:00,2003-03-31 00:00:00,-19.18,-69.69,50.51,0.067555,-0.742184,-24.36,-0.883494,5.18
2021-10-03 00:00:00,2022-10-03 00:00:00,2021-10-05 00:00:00,2022-09-30 00:00:00,9.5,-40.6,50.1,0.48112,-0.538756,-16.28,-0.710417,25.78
2008-08-05 00:00:00,2009-08-05 00:00:00,2008-08-06 00:00:00,2009-08-04 00:00:00,3.59,16.36,-12.77,0.327804,0.590549,-19.79,-0.259502,23.38
2004-03-06 00:00:00,2005-03-06 00:00:00,2004-03-09 00:00:00,2005-03-04 00:00:00,28.14,29.62,-1.48,1.337379,0.767834,9.24,0.851072,18.9
2006-09-28 00:00:00,2007-09-28 00:00:00,2006-09-29 00:00:00,2007-09-27 00:00:00,0.6,86.45,-85.85,0.113481,1.692388,16.75,1.275424,-16.15
2002-07-14 00:00:00,2003-07-14 00:00:00,2002-07-16 00:00:00,2003-07-11 00:00:00,-45.67,14.69,-60.36,-0.421916,0.617614,12.59,0.588883,-58.26
2015-07-02 00:00:00,2016-07-01 00:00:00,2015-07-06 00:00:00,2016-06-30 00:00:00,-1.59,136.41,-138.0,-0.110086,2.427184,3.53,0.289068,-5.12
2005-03-03 00:00:00,2006-03-03 00:00:00,2005-03-04 00:00:00,2006-03-02 00:00:00,-16.05,77.69,-93.74,-1.358633,1.839928,7.26,0.734718,-23.31
